2025-05-19 16:24:42,036 - INFO - editor.py:43 - <module> - Editor session started. Logging initialized successfully.
2025-05-19 16:24:42,037 - INFO - editor.py:59 - <module> - Project root 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer' setup in sys.path (from editor.py). Current sys.path[0]: c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer
2025-05-19 16:24:42,037 - WARNING - editor.py:76 - <module> - Relative import failed for editor modules: attempted relative import with no known parent package. Trying absolute...
2025-05-19 16:24:42,110 - INFO - editor_assets.py:27 - <module> - EditorAssets: Successfully imported 'resource_path' from 'assets' module.
2025-05-19 16:24:42,360 - DEBUG - editor.py:85 - <module> - Successfully imported all editor-specific modules (using absolute imports as fallback).
2025-05-19 16:24:42,361 - INFO - editor.py:642 - editor_main - editor_main() started for PySide6 application.
2025-05-19 16:24:42,462 - DEBUG - editor.py:644 - editor_main - QApplication instance created.
2025-05-19 16:24:42,466 - INFO - editor.py:96 - __init__ - Initializing EditorMainWindow...
2025-05-19 16:24:42,466 - DEBUG - editor_state.py:17 - __init__ - Initializing EditorState for PySide6...
2025-05-19 16:24:42,466 - DEBUG - editor_state.py:55 - __init__ - EditorState initialized.
2025-05-19 16:24:42,467 - DEBUG - editor.py:133 - init_ui - Initializing UI components...
2025-05-19 16:24:42,487 - DEBUG - map_view_widget.py:169 - load_map_from_state - MapViewWidget: Loading map from editor_state...
2025-05-19 16:24:42,487 - DEBUG - map_view_widget.py:153 - clear_scene - MapViewWidget: Clearing scene...
2025-05-19 16:24:42,487 - DEBUG - map_view_widget.py:166 - clear_scene - MapViewWidget: Scene cleared.
2025-05-19 16:24:42,497 - DEBUG - map_view_widget.py:183 - load_map_from_state - MapViewWidget: Map loaded. Scene rect: PySide6.QtCore.QRectF(0.000000, 0.000000, 1600.000000, 1000.000000), Zoom: 1.00, Offset: (0.0, 0.0)
2025-05-19 16:24:42,497 - DEBUG - map_view_widget.py:145 - __init__ - MapViewWidget initialized.
2025-05-19 16:24:42,646 - DEBUG - minimap_widget.py:60 - schedule_map_content_redraw - Minimap: Map content redraw scheduled.
2025-05-19 16:24:42,649 - DEBUG - editor.py:180 - init_ui - UI components initialized.
2025-05-19 16:24:42,649 - DEBUG - editor.py:185 - create_actions - Creating actions...
2025-05-19 16:24:42,654 - DEBUG - editor.py:213 - create_actions - Actions created.
2025-05-19 16:24:42,654 - DEBUG - editor.py:217 - create_menus - Creating menus...
2025-05-19 16:24:42,661 - DEBUG - editor.py:255 - create_menus - Menus created.
2025-05-19 16:24:42,661 - DEBUG - editor.py:259 - create_status_bar - Creating status bar...
2025-05-19 16:24:42,662 - DEBUG - editor.py:266 - create_status_bar - Status bar created.
2025-05-19 16:24:42,662 - INFO - editor_assets.py:207 - load_editor_palette_assets - Loading editor palette assets for Qt...
2025-05-19 16:24:42,662 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'player1_spawn' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\player1\__Idle.gif'
2025-05-19 16:24:42,663 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\player1\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,675 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'player2_spawn' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\player2\__Idle.gif'
2025-05-19 16:24:42,676 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\player2\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,677 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'enemy_gray' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\gray\__Idle.gif'
2025-05-19 16:24:42,677 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\gray\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,678 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'enemy_green' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\green\__Idle.gif'
2025-05-19 16:24:42,678 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\green\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,679 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'enemy_pink' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\pink\__Idle.gif'
2025-05-19 16:24:42,680 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\pink\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,681 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'enemy_purple' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\purple\__Idle.gif'
2025-05-19 16:24:42,682 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\purple\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,684 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'enemy_orange' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\orange\__Idle.gif'
2025-05-19 16:24:42,685 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\orange\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,686 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'enemy_yellow' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\yellow\__Idle.gif'
2025-05-19 16:24:42,686 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\yellow\__Idle.gif'. Attempting Qt load...
2025-05-19 16:24:42,687 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'chest' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\items\chest.gif'
2025-05-19 16:24:42,687 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\items\chest.gif'. Attempting Qt load...
2025-05-19 16:24:42,688 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'object_stone_idle' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\Stone\__Stone.png'
2025-05-19 16:24:42,689 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\Stone\__Stone.png'. Attempting Qt load...
2025-05-19 16:24:42,691 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'object_stone_crouch' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\Stone\__StoneCrouch.png'
2025-05-19 16:24:42,692 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\Stone\__StoneCrouch.png'. Attempting Qt load...
2025-05-19 16:24:42,694 - DEBUG - editor_assets.py:243 - load_editor_palette_assets - Attempting to load asset 'hazard_lava_tile' from normalized path: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\assets\lava.gif'
2025-05-19 16:24:42,694 - DEBUG - editor_assets.py:248 - load_editor_palette_assets - File exists: 'c:\Users\ahmad\OneDrive\Computer Files\Programming\Scripts\Github\Scripts\Python Scripts\Canvas Scripts\2024\Python Game\Platformer\characters\assets\lava.gif'. Attempting Qt load...
2025-05-19 16:24:42,697 - INFO - editor_assets.py:356 - load_editor_palette_assets - Palette asset loading complete. Successfully processed intended assets: 25, Assets requiring fallbacks or failed: 0.
2025-05-19 16:24:42,701 - DEBUG - editor_ui_panels.py:151 - populate_assets - Populating asset palette UI with filter: 'All'...
2025-05-19 16:24:42,704 - DEBUG - editor_ui_panels.py:176 - populate_assets - Asset palette UI populated with 25 items for filter 'All'.
2025-05-19 16:24:42,833 - DEBUG - editor.py:635 - restore_geometry_and_state - Window geometry and/or state restored.
2025-05-19 16:24:42,911 - INFO - editor.py:128 - __init__ - EditorMainWindow initialized.
2025-05-19 16:24:42,911 - INFO - editor.py:272 - show_status_message - Status: Editor started. Welcome!
2025-05-19 16:24:42,970 - DEBUG - minimap_widget.py:87 - _render_map_content_to_pixmap - Minimap: Rendering map content to internal pixmap.
2025-05-19 16:25:33,831 - DEBUG - minimap_widget.py:191 - mousePressEvent - Minimap: Started dragging view rect. Offset: PySide6.QtCore.QPointF(99.000000, 52.541000)
2025-05-19 16:25:33,833 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (364, 703)
2025-05-19 16:25:33,846 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (376, 685)
2025-05-19 16:25:33,848 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (407, 666)
2025-05-19 16:25:33,860 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (488, 623)
2025-05-19 16:25:33,872 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (637, 585)
2025-05-19 16:25:33,882 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (799, 536)
2025-05-19 16:25:33,891 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (923, 498)
2025-05-19 16:25:33,899 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (985, 480)
2025-05-19 16:25:33,907 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1035, 461)
2025-05-19 16:25:33,913 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1053, 461)
2025-05-19 16:25:33,916 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1060, 461)
2025-05-19 16:25:33,922 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1078, 455)
2025-05-19 16:25:33,929 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1097, 449)
2025-05-19 16:25:33,938 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1109, 436)
2025-05-19 16:25:33,938 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1116, 436)
2025-05-19 16:25:33,943 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1128, 436)
2025-05-19 16:25:33,951 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1134, 424)
2025-05-19 16:25:33,957 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1147, 418)
2025-05-19 16:25:33,964 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1165, 418)
2025-05-19 16:25:33,967 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1171, 411)
2025-05-19 16:25:33,973 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1184, 405)
2025-05-19 16:25:33,980 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1221, 399)
2025-05-19 16:25:33,987 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1234, 387)
2025-05-19 16:25:33,988 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1246, 387)
2025-05-19 16:25:33,993 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1258, 380)
2025-05-19 16:25:33,998 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1277, 380)
2025-05-19 16:25:34,000 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1283, 380)
2025-05-19 16:25:34,002 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1296, 380)
2025-05-19 16:25:34,006 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1308, 380)
2025-05-19 16:25:34,010 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1308, 380)
2025-05-19 16:25:34,018 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1321, 380)
2025-05-19 16:25:34,267 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1321, 387)
2025-05-19 16:25:34,276 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1321, 399)
2025-05-19 16:25:34,284 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1321, 411)
2025-05-19 16:25:34,298 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1314, 418)
2025-05-19 16:25:34,304 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1314, 424)
2025-05-19 16:25:34,311 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1308, 430)
2025-05-19 16:25:34,320 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1308, 436)
2025-05-19 16:25:34,326 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1302, 436)
2025-05-19 16:25:34,331 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1302, 449)
2025-05-19 16:25:34,354 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1296, 449)
2025-05-19 16:25:34,363 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1289, 449)
2025-05-19 16:25:34,371 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1289, 461)
2025-05-19 16:25:34,378 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1283, 461)
2025-05-19 16:25:34,382 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1271, 461)
2025-05-19 16:25:34,387 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1265, 461)
2025-05-19 16:25:34,390 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1252, 461)
2025-05-19 16:25:34,395 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1246, 461)
2025-05-19 16:25:34,399 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1227, 461)
2025-05-19 16:25:34,405 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1221, 461)
2025-05-19 16:25:34,409 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1209, 467)
2025-05-19 16:25:34,416 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1196, 473)
2025-05-19 16:25:34,423 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1171, 480)
2025-05-19 16:25:34,430 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1165, 480)
2025-05-19 16:25:34,434 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1147, 480)
2025-05-19 16:25:34,438 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1140, 486)
2025-05-19 16:25:34,446 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1134, 486)
2025-05-19 16:25:34,453 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1122, 498)
2025-05-19 16:25:34,459 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1109, 498)
2025-05-19 16:25:34,465 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1097, 505)
2025-05-19 16:25:34,472 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1091, 505)
2025-05-19 16:25:34,472 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1084, 505)
2025-05-19 16:25:34,476 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1084, 511)
2025-05-19 16:25:34,491 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1078, 511)
2025-05-19 16:25:34,499 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1072, 511)
2025-05-19 16:25:34,503 - DEBUG - minimap_widget.py:219 - mouseMoveEvent - Minimap: Dragging view rect to center map at (1060, 511)
